,MinTemp,MaxTemp,Precipitation,ReferenceET,Date,co2ppm
0,4.906708,12.3611145,8.089391724206507,0.7563852130545877,2060-01-01,618.0781
1,5.5177,9.172089,2.7996183140203357,0.5163000080602653,2060-01-02,618.0781
2,4.1007996,13.537598,16.522390767931938,0.9406997924802479,2060-01-03,618.0781
3,4.4956665,8.660736,0.09400057533639483,0.7546091112090745,2060-01-04,618.0781
4,4.3113403,8.36969,0.2643442123371642,0.7022650943898245,2060-01-05,618.0781
5,3.2549133,7.2285767,0.13038438373769168,0.7464355568066341,2060-01-06,618.0781
6,2.1632996,5.65802,0.018102625881510903,0.6705599442884049,2060-01-07,618.0781
7,1.5808105,5.4354553,0.029435592114168685,0.714023874625102,2060-01-08,618.0781
8,4.438751,9.041565,0.062271895876619965,0.5816201631539446,2060-01-09,618.0781
9,5.749237,9.616547,0.005192816774979292,0.8184383714984031,2060-01-10,618.0781
10,7.6361694,10.661652,1.995592110324651,0.41162791875325067,2060-01-11,618.0781
11,7.6509705,11.933319,8.553507970646024,0.607025540625134,2060-01-12,618.0781
12,2.690857,10.592407,0.151446636300534,1.162298555381979,2060-01-13,618.0781
13,2.4412842,9.796509,9.967947844415903,0.6906719078459953,2060-01-14,618.0781
14,5.5502625,7.7760315,0.7684150070417672,0.5866467919829701,2060-01-15,618.0781
15,7.949127,13.514862,8.168552303686738,0.69449059221384,2060-01-16,618.0781
16,6.013611,11.994995,2.4215616867877543,1.1083341746407758,2060-01-17,618.0781
17,4.213745,7.184723,2.2771531774196774,0.6599111992973159,2060-01-18,618.0781
18,0.7054138,6.114563,1.5876171179115772,0.562724962887566,2060-01-19,618.0781
19,-0.11206055,2.3816528,0.9928419574862346,0.4814221923146999,2060-01-20,618.0781
20,0.21487427,6.2999573,4.028656671289355,0.6043950837942061,2060-01-21,618.0781
21,3.8087158,7.2525024,0.4721638557384722,0.8066323067463046,2060-01-22,618.0781
22,3.7810364,9.297211,1.9930470502004027,0.6514036269019708,2060-01-23,618.0781
