,MinTemp,MaxTemp,Precipitation,ReferenceET,Date,co2ppm
0,1.1064453,6.0426636,2.6932667358778417,0.5424065937922334,2040-01-01,483.983
1,0.60446167,1.733551,0.22237439261516556,0.4025988966074561,2040-01-02,483.983
2,1.6514893,6.7696533,8.215482998639345,0.5224137089812719,2040-01-03,483.983
3,1.3262329,8.56485,7.0035622688010335,0.7408055954764324,2040-01-04,483.983
4,0.52301025,3.4175415,0.49286706489510834,0.5890185756705744,2040-01-05,483.983
5,2.6929016,11.15921,11.543708760291338,0.8167167388431484,2040-01-06,483.983
6,2.7351685,6.900879,0.020119111650274135,0.713022869542295,2040-01-07,483.983
7,1.5390015,5.7129517,0.20535760340862907,0.7302344966071914,2040-01-08,483.983
8,3.9359741,10.452972,9.285224229097366,0.7018434279132494,2040-01-09,483.983
9,1.975647,6.484253,0.001906966565456969,0.7816579588562176,2040-01-10,483.983
10,1.963623,5.8867493,1.8274367786943913,0.65740349394414,2040-01-11,483.983
11,2.353119,9.357666,15.202694898471236,0.6583118390324546,2040-01-12,483.983
12,0.7743225,3.6594849,0.038185378161870176,0.6545973789067723,2040-01-13,483.983
13,0.36611938,4.233307,5.2747293608263135,0.6063264625256721,2040-01-14,483.983
14,2.6142883,8.761658,7.116643781773746,0.6800594380683009,2040-01-15,483.983
15,2.3050842,6.7770386,2.969176776241511,0.5883159361656387,2040-01-16,483.983
16,6.8420105,9.028198,0.21289607102517039,0.3109467225430228,2040-01-17,483.983
17,4.8451843,11.897247,0.8105686458293349,0.772539241560165,2040-01-18,483.983
18,1.6634216,6.3591003,0.004835280822135246,0.8835305791231478,2040-01-19,483.983
19,5.5883484,11.679871,4.269776993896812,0.7090978943423067,2040-01-20,483.983
20,1.6625061,8.16098,0.025364646626258036,1.0737239464390822,2040-01-21,483.983
21,0.44000244,4.4302063,0.0007221063043516551,0.7951838668812584,2040-01-22,483.983
22,1.4367065,8.417114,3.8130117813125253,0.7184469162193915,2040-01-23,483.983
23,3.555664,11.382385,3.6703007644973695,0.8375513918407476,2040-01-24,483.983
24,10.137238,11.668274,0.27742200472857803,0.25232775208569136,2040-01-25,483.983
25,1.7234192,10.493622,1.388158049667254,1.3333392921099172,2040-01-26,483.983
26,0.75253296,4.4922485,0.8187696046661586,0.8531737934683986,2040-01-27,483.983
27,2.9534302,8.35611,0.5525904431124218,0.9968332864401315,2040-01-28,483.983
28,6.842621,10.432892,0.17884316184790805,0.6269348653317248,2040-01-29,483.983
29,5.966217,10.795471,1.1923763842787594,0.617186525568272,2040-01-30,483.983
30,2.599701,7.5774536,2.7072738390415907,1.0506722000883968,2040-01-31,483.983
31,4.949524,10.310486,3.2469230820424855,0.7758385087219549,2040-02-01,483.983
32,2.3430786,11.812164,1.8991072371136397,1.4534803686147115,2040-02-02,483.983
33,10.931885,13.434357,0.9514940029475838,0.5224847953943109,2040-02-03,483.983
34,3.6132812,10.852478,4.684983263723552,0.860642121246899,2040-02-04,483.983
35,2.153839,8.167633,0.002575232520030113,1.2615227493060295,2040-02-05,483.983
36,3.4225159,11.2795105,0.17770765625755303,1.0195600931232471,2040-02-06,483.983
37,9.764526,12.585083,1.822919666301459,0.563098353931565,2040-02-07,483.983
38,2.6309204,9.5902405,0.6408124361769296,1.4384898015538774,2040-02-08,483.983
39,2.060608,8.381531,3.642346279229969,0.7494071265266677,2040-02-09,483.983
40,7.4827576,10.049896,0.8282408147351816,0.43847463532428915,2040-02-10,483.983
41,5.2479553,10.977966,1.4827736536972225,0.652627737607728,2040-02-11,483.983
42,2.3347778,7.006592,0.08153363705787342,1.2470882691760565,2040-02-12,483.983
43,1.4917908,8.249298,0.2771156003291253,1.0740776100403626,2040-02-13,483.983
44,4.331543,9.951141,8.826769539155066,0.7691891017649446,2040-02-14,483.983
45,4.2668457,9.387024,4.6488196472637355,1.2484489131644922,2040-02-15,483.983
46,-0.9833679,4.2682495,0.5207507885643281,1.090957388587952,2040-02-16,483.983
47,-1.6473694,0.68518066,7.95839955098927,0.7398955031211473,2040-02-17,483.983
48,-0.11621094,1.3402405,5.943079059943557,0.7837548508163369,2040-02-18,483.983
49,-1.6632996,0.031951904,0.1166451216704445,0.6814401328380006,2040-02-19,483.983
50,-1.9712524,1.2692871,5.61176233459264,0.5880180959512515,2040-02-20,483.983
51,-0.25146484,4.019745,0.009112167276725813,1.2539585516670364,2040-02-21,483.983
52,2.5410156,7.5152893,0.6915353005751967,1.0255287020018629,2040-02-22,483.983
53,2.2225647,8.711853,0.0006167194371187179,1.522217600365363,2040-02-23,483.983
54,2.5486145,10.472382,0.006272856921896164,1.757882419014035,2040-02-24,483.983
55,7.6572876,9.778809,0.6421750586014241,0.46517407884990014,2040-02-25,483.983
56,9.401886,12.53772,0.5382960109272972,0.8634957888432676,2040-02-26,483.983
57,2.245453,9.337494,0.5430729885119945,1.133716185208691,2040-02-27,483.983
