,MinTemp,MaxTemp,Precipitation,ReferenceET,Date,co2ppm
0,3.7027283,9.574249,0.23056755235302262,0.6740603070670558,2040-01-01,465.28467
1,8.495087,12.619751,0.1407948057021713,0.7024382862673271,2040-01-02,465.28467
2,6.8908997,13.453827,0.2081526668916922,0.6974953119955822,2040-01-03,465.28467
3,3.80188,7.574951,0.0023949214835283783,0.723850267760811,2040-01-04,465.28467
4,5.116333,11.376282,0.29267647259985097,0.7402954478359123,2040-01-05,465.28467
5,9.901245,11.516388,1.7689609027002007,0.2847394574325034,2040-01-06,465.28467
6,9.087463,12.042145,5.254760209936649,0.4245143783414676,2040-01-07,465.28467
7,3.7691956,8.477142,0.002257992014165211,0.8779405078557734,2040-01-08,465.28467
8,8.616089,10.62796,1.7190254526212811,0.36437926169614643,2040-01-09,465.28467
9,6.3176575,9.352722,0.9070046420674771,0.6306044601821645,2040-01-10,465.28467
10,7.2348633,10.64978,3.766165638808161,0.4395723553130832,2040-01-11,465.28467
11,4.689026,8.476044,0.3761628016945906,0.5792863488341331,2040-01-12,465.28467
12,4.5846252,9.022278,0.4426831830642186,0.48186317560300795,2040-01-13,465.28467
13,7.7948,11.416412,3.964669327251613,0.6568894359582342,2040-01-14,465.28467
14,4.054199,10.548462,1.01538791495841,1.077351594478516,2040-01-15,465.28467
15,4.595825,6.7750244,5.502954334951937,0.3408086955039321,2040-01-16,465.28467
16,0.65722656,5.941345,0.653059575415682,0.811686530611714,2040-01-17,465.28467
17,0.05987549,3.7185974,0.035285778267279966,0.7350507504468604,2040-01-18,465.28467
18,3.904602,6.723114,0.29532482658396475,0.3674824604619161,2040-01-19,465.28467
19,3.1803894,9.470642,9.117373474873602,0.8859050679997862,2040-01-20,465.28467
20,5.2236633,10.537689,8.50133690983057,0.6517253197595291,2040-01-21,465.28467
21,4.7216797,8.195496,2.352456876542419,0.7609156917820095,2040-01-22,465.28467
22,3.99411,8.1085205,1.6282535274513066,0.8999474775675654,2040-01-23,465.28467
23,3.7085266,9.833984,1.87184598762542,0.8192564899528243,2040-01-24,465.28467
24,3.4025269,9.134949,1.975634746486321,1.004521579444686,2040-01-25,465.28467
25,6.7104187,9.641785,1.633479434531182,0.694459724522762,2040-01-26,465.28467
26,6.096863,9.445007,0.2421995646727737,0.8906695838698055,2040-01-27,465.28467
27,6.1641235,11.72702,8.491116436198354,0.8182231743941573,2040-01-28,465.28467
28,4.184326,9.263916,0.18246074541821145,1.0308156860979394,2040-01-29,465.28467
29,2.1138306,6.449066,0.7134078245144337,0.8900519651217657,2040-01-30,465.28467
30,1.3586121,9.537323,10.017861449159682,1.1858422268281832,2040-01-31,465.28467
31,8.972534,14.8697815,8.871976495720446,0.7196550200399998,2040-02-01,465.28467
32,6.2061157,10.220367,5.845507420599461,0.8569161974002044,2040-02-02,465.28467
33,1.8716736,6.520447,0.12066148083249573,1.0337022658621406,2040-02-03,465.28467
34,1.6865845,11.290985,11.465411307290196,0.975478819794268,2040-02-04,465.28467
35,6.201874,13.126038,4.184332187287509,1.453900098378364,2040-02-05,465.28467
36,5.383728,8.858856,1.0375592013588175,0.9037682944778977,2040-02-06,465.28467
37,5.677246,9.105682,1.6156002064235508,0.7179878611524007,2040-02-07,465.28467
38,4.4587097,11.191467,12.774364929646254,0.8672527471869046,2040-02-08,465.28467
39,3.5108032,8.334503,1.4927338692359626,0.7144623587468132,2040-02-09,465.28467
40,2.629486,9.112366,3.854890074580908,0.8700458870834883,2040-02-10,465.28467
41,2.9181519,6.527771,4.766826576087624,0.6605814837411621,2040-02-11,465.28467
42,1.499054,6.8391724,3.6111479974351823,1.2305807274817582,2040-02-12,465.28467
43,5.4204407,9.549683,8.534078509546816,0.8886206391097439,2040-02-13,465.28467
44,4.2581177,7.6827393,4.666212620213628,0.7019818310083465,2040-02-14,465.28467
45,3.609314,7.5514526,1.5899683989118785,0.9436096365336409,2040-02-15,465.28467
46,4.1637573,9.545593,0.14556285459548235,1.2046676728127017,2040-02-16,465.28467
47,6.8446655,10.586609,7.071800180710852,1.198904134424076,2040-02-17,465.28467
48,10.898163,14.813202,2.391593187348917,1.3098574703584425,2040-02-18,465.28467
49,9.694733,13.883453,0.4451726083061658,1.021815353466228,2040-02-19,465.28467
50,3.7521057,10.54364,0.30401836629607715,1.7098335196748662,2040-02-20,465.28467
51,2.175232,9.713196,3.3388649113476276,1.4422563202151406,2040-02-21,465.28467
52,9.259094,12.610565,1.2271813466213644,0.5473737990214762,2040-02-22,465.28467
53,10.244232,11.872894,1.004397589713335,0.6124334024844245,2040-02-23,465.28467
54,9.705078,15.204651,0.25957686084439047,1.7146918646777893,2040-02-24,465.28467
55,9.1586,16.978943,0.9312946116551757,2.0757479278044833,2040-02-25,465.28467
56,11.089142,16.126648,1.8775595643091947,1.363345680253505,2040-02-26,465.28467
57,9.933411,13.858337,1.9020329404156655,1.1675342707320677,2040-02-27,465.28467
58,6.5559998,12.1033325,0.0007566375302303641,1.915553919304994,2040-02-28,465.28467
59,6.5559998,12.1033325,0.0,1.9155539587079355,2040-02-29,465.28467
60,7.7434998,13.908844,2.347524859942496,1.2325324624777148,2040-03-01,465.28467
61,7.12323,10.943726,4.019208170939237,1.5356191133313246,2040-03-02,465.28467
62,7.9183044,12.972107,2.5037630111910403,1.0727342412018492,2040-03-03,465.28467
63,5.5651245,12.848206,2.5664272194262594,0.9481138652518868,2040-03-04,465.28467
64,2.8886414,8.011658,0.7962955482071266,1.4678761535556082,2040-03-05,465.28467
