Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
1	1	1991	1.3	9.28	5.48	0.9505779195187866
2	1	1991	6.17	11.2	1.07	0.6880541064658523
3	1	1991	2.69	6.99	2.04	0.6974780158015501
4	1	1991	0.43	4.94	0.18	0.6358799561141669
5	1	1991	0.56	8.01	4.87	0.8815538543078074
6	1	1991	2.52	6.83	3.73	0.6812491781438471
7	1	1991	1.84	6.44	0.79	0.7132873121577363
8	1	1991	1.58	10.37	5.28	0.9236758166174717
9	1	1991	0.95	10.24	4.47	0.9602474543863954
10	1	1991	1.73	11.13	2.89	1.1124049814910466
11	1	1991	2.01	6.81	1.31	0.5397062162262926
12	1	1991	1.51	3.62	0.52	0.5111555053062242
13	1	1991	-1.05	5.95	0.18	0.9135132934859529
14	1	1991	-1.22	5.15	0.04	0.8457223389654756
15	1	1991	-1.14	4.82	0.03	0.8325798150542423
16	1	1991	-1.72	5.24	0.01	0.9107740049188118
17	1	1991	0.3	7.54	0.89	0.8133915233837584
18	1	1991	3.41	7.9	3.26	0.8342741581394795
19	1	1991	1.22	7.19	3.94	0.9479097036779772
20	1	1991	1.82	8.83	0.22	0.816419703967874
21	1	1991	1.49	6.51	0.21	0.8773313374013365
22	1	1991	1.3	6.29	0.11	0.6774206053492338
23	1	1991	0.7	3.94	0.21	0.42623708411728223
24	1	1991	-0.32	4.37	0.11	0.5311828854518357
25	1	1991	-1.3	4.54	0.1	0.7082251920302813
26	1	1991	-0.83	3.85	0.29	0.5519182707828922
27	1	1991	-1.06	4.23	0.24	0.5007576174149423
28	1	1991	-1.42	5.83	0.3	0.8372419492564127
29	1	1991	-1.56	2.94	0.21	0.4911517872100936
30	1	1991	-1.41	1.45	0.22	0.3782209509355931
31	1	1991	-1.97	3.01	0.35	0.4996121647628642
1	2	1991	-0.56	4.23	1.4	0.5557778609756372
2	2	1991	-3.04	3.83	0.09	0.721380999215379
3	2	1991	-3.74	2.59	0.0	0.6484429249958455
4	2	1991	-2.89	2.08	0.0	0.8489102384914384
5	2	1991	-2.36	2.05	0.12	0.7667543822107167
6	2	1991	-6.14	-0.01	0.34	0.8317643673065376
7	2	1991	-7.17	-2.61	5.85	0.514994441845983
8	2	1991	-5.73	-2.22	3.04	0.3720615320401949
9	2	1991	-5.73	-2.06	1.09	0.7100437034947062
10	2	1991	-4.95	0.25	1.99	0.7901429015866301
11	2	1991	-3.06	1.23	2.04	0.6749604091418546
12	2	1991	-3.29	2.05	1.19	0.9109972569005709
13	2	1991	-4.2	2.46	0.1	1.1880527209017866
14	2	1991	-4.03	2.36	0.08	1.069392051814444
15	2	1991	-1.99	3.17	6.72	0.9488246065110609
16	2	1991	-1.3	4.65	0.19	1.1838431996930832
17	2	1991	-1.24	4.8	0.29	1.0112594506284873
18	2	1991	-0.83	4.62	0.18	0.7279253219605559
19	2	1991	-2.55	4.73	0.03	1.2235214329649553
20	2	1991	-1.77	6.68	1.14	0.9691695666231381
21	2	1991	1.7	4.78	2.28	0.5127431535905751
22	2	1991	-0.17	8.19	3.75	1.2597959430632364
23	2	1991	8.52	13.14	0.75	1.0137605707714528
24	2	1991	7.07	13.12	0.31	1.2581998460390686
25	2	1991	3.51	12.05	0.17	1.8388732682676272
26	2	1991	4.67	9.62	0.2	0.8447853655342479
27	2	1991	3.8	5.98	7.81	0.5040359866169072
28	2	1991	1.55	8.3	4.28	0.8928685651147261
1	3	1991	0.37	6.6	0.14	1.0576654924044262
2	3	1991	-0.18	5.39	0.45	1.0888566066979355
3	3	1991	-0.27	10.12	0.37	1.771520564889343
4	3	1991	-0.56	7.72	1.56	0.9820787158201834
5	3	1991	6.55	11.22	4.36	0.9969993664771067
6	3	1991	6.74	13.15	1.45	1.1823398011147703
7	3	1991	6.51	14.43	2.89	1.3336623393748268
8	3	1991	7.42	14.63	2.04	1.670633468751882
9	3	1991	6.55	12.86	0.32	1.496134420468887
10	3	1991	7.14	11.71	0.5	1.211259644599345
11	3	1991	6.77	13.41	0.51	1.299799366581099
12	3	1991	6.55	14.51	0.28	1.4890930009139085
13	3	1991	4.16	16.84	0.04	2.845365779970722
14	3	1991	3.58	16.57	0.42	2.2459517858899294
15	3	1991	4.71	12.46	0.4	1.4521904776726267
16	3	1991	7.66	14.04	4.83	1.549683999945814
17	3	1991	6.62	13.02	1.02	1.541505492355658
18	3	1991	5.35	13.59	4.12	2.0815795191598387
19	3	1991	9.38	16.16	0.96	1.9718586699240284
20	3	1991	8.54	14.64	1.95	1.6029887895138604
21	3	1991	3.9	13.15	0.15	2.22397110666058
22	3	1991	3.11	8.63	1.62	1.4637670634106539
23	3	1991	2.11	8.05	0.66	1.7652906918685307
24	3	1991	2.28	9.98	0.33	1.6078483782216406
25	3	1991	1.44	9.15	0.01	2.1800514529474913
26	3	1991	3.79	9.15	0.0	1.1686125731376755
27	3	1991	2.01	11.55	0.03	2.7685491591648366
28	3	1991	2.57	12.16	0.07	2.0414861772664255
29	3	1991	0.07	10.76	0.12	2.300288494447221
30	3	1991	0.44	14.51	0.11	2.9509912799734117
31	3	1991	5.82	13.01	0.29	1.5683951648058634
1	4	1991	6.98	12.58	1.59	1.2674630196499725
2	4	1991	8.62	13.82	2.8	1.3870858487115714
3	4	1991	4.42	12.21	0.47	2.5484128182045622
4	4	1991	3.48	8.17	3.11	1.0278283126003434
5	4	1991	4.37	12.04	1.16	1.7659472337671862
6	4	1991	3.12	10.4	3.73	1.9853899740657943
7	4	1991	5.32	12.48	0.7	1.9128507416288971
8	4	1991	4.76	14.94	0.36	2.425019208514036
9	4	1991	3.22	16.46	0.03	2.9835078638186148
10	4	1991	5.43	16.95	0.03	2.969074555307719
11	4	1991	7.64	20.23	0.0	3.8277809314511733
12	4	1991	6.23	19.03	0.01	3.9751950954945308
13	4	1991	6.22	17.33	0.04	3.3011713356852073
14	4	1991	4.89	11.98	0.03	2.6100420787190384
15	4	1991	4.16	13.41	0.15	2.445615490645027
16	4	1991	3.07	9.42	0.18	1.8359096154364467
17	4	1991	2.56	7.83	0.87	1.882025397402491
18	4	1991	0.74	8.76	2.39	1.715068349924938
19	4	1991	1.76	8.02	4.1	1.9880837358880794
20	4	1991	0.78	6.42	2.05	1.980531431718103
21	4	1991	-1.13	10.46	1.98	2.1974070651860127
22	4	1991	1.88	8.75	1.47	2.237446872883618
23	4	1991	-0.25	12.67	0.05	3.0371093338878383
24	4	1991	2.95	11.6	2.03	2.294216162250952
25	4	1991	4.08	11.16	0.05	3.2083471565767203
26	4	1991	4.76	13.62	0.03	3.524706956436294
27	4	1991	1.49	12.52	0.02	3.6226808568493034
28	4	1991	0.36	12.11	0.01	3.2665359673688146
29	4	1991	1.23	12.73	6.38	2.6574740915093216
30	4	1991	4.42	9.78	9.61	1.5306984386204143
1	5	1991	4.4	10.23	1.25	1.5161164652606982
2	5	1991	4.55	11.59	1.07	1.87605535000395
3	5	1991	4.23	9.3	0.9	2.3381782037622543
4	5	1991	3.94	10.88	4.62	2.080608544125309
5	5	1991	4.27	9.3	4.2	1.4771802788747568
6	5	1991	2.33	12.38	0.02	2.6199959078617088
7	5	1991	2.9	12.23	0.5	2.3613313185069913
8	5	1991	2.36	13.8	0.04	3.677170493218971
9	5	1991	2.03	13.81	0.01	3.788505255819672
10	5	1991	2.33	16.05	0.0	4.147619024671093
11	5	1991	4.47	14.76	0.34	2.7190891324584228
12	5	1991	3.03	17.62	0.01	4.441203268777465
13	5	1991	10.63	19.23	0.74	3.0353390101419593
14	5	1991	5.22	13.29	0.13	3.739080171550056
15	5	1991	3.56	11.41	1.64	2.142805983278413
16	5	1991	5.51	12.3	0.55	2.610801099811448
17	5	1991	3.48	12.98	0.2	3.535164447721268
18	5	1991	3.8	13.15	0.19	2.434300828754495
19	5	1991	7.67	16.75	0.13	2.657022379845394
20	5	1991	9.2	20.66	0.06	4.389110511153904
21	5	1991	11.01	22.13	0.06	4.701165126974189
22	5	1991	9.81	17.56	0.05	4.379605364819557
23	5	1991	5.63	16.53	0.04	4.264866924798892
24	5	1991	5.07	15.97	0.43	2.6294863782733815
25	5	1991	6.54	19.21	0.3	3.3000985448680127
26	5	1991	7.55	15.61	0.53	2.641062077865232
27	5	1991	6.12	17.77	0.5	3.3576430149058165
28	5	1991	8.08	14.3	0.18	1.924386446038434
29	5	1991	5.09	15.13	0.15	2.3952834881114247
30	5	1991	7.46	17.24	0.2	2.530038363851296
31	5	1991	6.19	16.31	0.15	2.2027130002623068
1	6	1991	6.66	13.03	0.03	2.6896510658839707
2	6	1991	6.37	12.08	2.22	1.8860472425799466
3	6	1991	4.48	11.4	0.99	2.6780202324703524
4	6	1991	3.81	12.9	1.52	3.3775841529260964
5	6	1991	4.6	14.98	1.12	3.527485745079387
6	6	1991	8.51	15.18	4.93	2.298391556068466
7	6	1991	9.44	15.91	2.34	2.724910481659571
8	6	1991	8.78	16.55	2.3	3.218673593295401
9	6	1991	10.69	18.75	2.14	4.073628032266554
10	6	1991	9.75	18.58	1.84	3.2766836299879083
11	6	1991	7.08	16.19	0.39	2.8952789412518163
12	6	1991	10.64	19.39	2.39	3.643449156041805
13	6	1991	9.09	17.15	1.89	3.644714717185926
14	6	1991	8.13	18.16	0.63	3.6903071283956015
15	6	1991	8.2	18.23	10.02	2.065186549192032
16	6	1991	7.2	14.55	1.51	2.984774828935787
17	6	1991	7.77	16.0	1.65	3.2294701294624866
18	6	1991	7.77	15.08	2.78	2.740800909696863
19	6	1991	8.19	14.63	4.69	2.424587894359624
20	6	1991	7.69	16.7	0.39	3.671566644452062
21	6	1991	7.32	19.64	0.42	2.9986017782602614
22	6	1991	10.12	19.46	0.52	4.003388511168987
23	6	1991	10.29	16.99	11.2	2.7909191374590154
24	6	1991	9.52	18.83	0.8	3.0199676974502307
25	6	1991	12.39	21.45	9.15	2.056457379364537
26	6	1991	11.27	18.62	2.32	3.7162775634597733
27	6	1991	9.08	17.64	3.3	3.0153589997482
28	6	1991	8.12	17.58	1.52	3.613477260909281
29	6	1991	6.4	20.87	0.03	5.1035752898195925
30	6	1991	11.57	22.69	1.42	3.9649281801053635
1	7	1991	12.89	20.33	0.66	3.2558154220737947
2	7	1991	10.51	19.86	8.04	3.339645146399794
3	7	1991	12.55	23.26	0.35	3.645317777840912
4	7	1991	13.34	22.5	0.13	5.242703883174439
5	7	1991	12.85	23.51	0.09	5.659016510924922
6	7	1991	15.9	26.44	0.09	5.552362362735512
7	7	1991	14.74	22.34	2.74	4.037196873951232
8	7	1991	13.54	22.8	1.44	3.6787181146464283
9	7	1991	13.31	23.05	0.04	4.161709761349686
10	7	1991	12.0	23.24	0.0	4.89172931617823
11	7	1991	14.12	28.87	0.01	6.5856419005008195
12	7	1991	11.94	22.4	0.15	4.114871857117606
13	7	1991	14.12	23.27	1.54	3.1135943501501924
14	7	1991	13.36	22.9	0.05	5.274871200214497
15	7	1991	13.07	22.77	0.29	3.376621189966197
16	7	1991	12.07	21.41	0.97	4.180969233791342
17	7	1991	10.91	20.23	0.5	3.9229502142543335
18	7	1991	12.59	23.24	10.79	2.9900901920651757
19	7	1991	12.74	21.92	0.62	3.030456900600297
20	7	1991	11.94	21.47	0.6	3.682286514302426
21	7	1991	11.21	22.91	0.01	4.314179445394584
22	7	1991	13.01	22.21	0.02	4.034302087694299
23	7	1991	13.46	25.19	0.11	4.355762316511368
24	7	1991	11.6	19.01	5.7	1.9399718156447117
25	7	1991	10.73	20.29	2.63	4.113590168025604
26	7	1991	10.57	22.25	0.59	3.2841083700238665
27	7	1991	12.11	24.74	0.04	4.722047858465442
28	7	1991	12.37	23.64	0.01	4.955444516852667
29	7	1991	14.52	25.28	0.0	5.702873777563506
30	7	1991	15.54	27.36	0.13	4.874853939380872
31	7	1991	14.59	22.39	1.25	3.582465511109303
1	8	1991	13.13	24.36	2.87	4.093030840466269
2	8	1991	13.23	25.08	0.12	4.836078526043665
3	8	1991	14.02	26.12	0.48	5.33196877356045
4	8	1991	15.74	25.79	0.22	4.827700940772721
5	8	1991	14.5	24.69	0.02	3.5223998970938766
6	8	1991	15.8	23.23	1.95	2.7552739392156136
7	8	1991	14.22	20.61	3.9	2.0166750762897143
8	8	1991	13.3	21.9	0.42	4.388208417644601
9	8	1991	11.69	22.88	0.09	3.78084661945934
10	8	1991	16.15	27.69	0.13	3.935196397899811
11	8	1991	13.87	22.9	0.93	2.3038954278138943
12	8	1991	11.23	21.79	0.02	4.3974693287339015
13	8	1991	13.62	22.83	0.02	4.338136941966496
14	8	1991	13.23	24.62	0.13	4.240802658423004
15	8	1991	14.05	26.75	0.05	5.45747041983577
16	8	1991	14.94	23.48	0.07	4.5219334895284335
17	8	1991	12.18	21.73	1.19	3.6706467040176576
18	8	1991	9.93	20.91	0.1	3.826709414394659
19	8	1991	9.26	24.38	0.19	4.4725034814357345
20	8	1991	12.49	23.55	0.09	4.637054394073257
21	8	1991	12.03	25.14	0.03	4.58440196286128
22	8	1991	15.75	25.97	3.48	3.421698388902735
23	8	1991	12.3	20.11	2.16	2.390304695058731
24	8	1991	12.12	23.74	0.06	4.3727529805572365
25	8	1991	12.98	24.53	0.04	3.4925079524318168
26	8	1991	13.98	24.67	0.02	4.507025660427077
27	8	1991	12.83	23.51	0.02	3.820328307737862
28	8	1991	11.12	21.73	0.08	3.4028339128477367
29	8	1991	9.68	21.0	0.02	4.354528781098164
30	8	1991	10.72	23.33	0.08	4.635337481486024
31	8	1991	12.43	23.42	0.03	4.567702266164478
1	9	1991	13.55	25.62	0.04	4.900010104819093
2	9	1991	14.23	27.28	0.15	4.493142180132791
3	9	1991	13.01	25.47	0.17	4.0624785684081735
4	9	1991	13.69	23.89	0.17	3.6780278965729805
5	9	1991	12.37	24.9	0.11	4.029771554322661
6	9	1991	9.9	18.12	0.01	2.9562490224981683
7	9	1991	9.09	20.44	0.0	3.394429722692789
8	9	1991	8.44	21.77	0.01	3.952954856310139
9	9	1991	11.58	22.02	0.01	3.891787403656668
10	9	1991	10.27	24.23	0.02	4.204042910027082
11	9	1991	8.16	16.01	0.57	1.4898452357398382
12	9	1991	7.41	18.8	0.0	3.4098082495483406
13	9	1991	9.01	21.58	0.0	3.9243360399624714
14	9	1991	11.96	24.4	0.03	3.8477994365432826
15	9	1991	12.41	21.46	1.32	3.228384757868677
16	9	1991	12.23	23.22	3.03	2.2520494184132747
17	9	1991	10.51	21.59	0.0	3.1822052860814987
18	9	1991	10.08	22.28	0.59	2.591999909827134
19	9	1991	7.5	18.27	0.01	2.8771870821416297
20	9	1991	8.67	19.28	0.0	3.209995715251998
21	9	1991	8.94	23.33	0.01	3.5484971533864265
22	9	1991	10.19	18.23	5.45	2.668792682865404
23	9	1991	9.38	19.9	0.69	1.8478908736258028
24	9	1991	11.8	20.44	1.07	1.7800514752586396
25	9	1991	9.69	17.87	0.43	1.9706928817561897
26	9	1991	10.0	16.95	2.12	2.0547311866255
27	9	1991	9.94	12.98	6.19	0.8969795633108915
28	9	1991	6.56	14.41	13.75	1.75650996414734
29	9	1991	10.76	14.94	18.52	1.320939899073607
30	9	1991	6.53	12.99	0.24	1.82438713634699
1	10	1991	7.29	15.8	1.07	2.203181635036935
2	10	1991	8.83	16.14	0.03	2.1862792099063735
3	10	1991	7.23	18.3	0.66	1.8638807762625467
4	10	1991	5.5	14.91	0.02	2.3318428999191494
5	10	1991	6.62	15.96	2.32	1.5897122318574133
6	10	1991	5.35	14.3	0.05	2.194745473568043
7	10	1991	3.8	15.05	0.0	2.3315956138511353
8	10	1991	8.32	16.06	0.11	1.925106510908179
9	10	1991	9.5	17.78	0.17	1.8333394501354514
10	10	1991	9.48	19.95	0.12	2.375611071566489
11	10	1991	13.54	18.43	0.04	1.774078492444497
12	10	1991	11.92	16.49	0.3	1.06560532560942
13	10	1991	10.48	17.33	0.17	1.8425801460620996
14	10	1991	7.72	16.88	0.25	1.566261783442686
15	10	1991	6.62	15.48	0.31	1.3831476913846756
16	10	1991	8.25	15.97	3.38	1.1569527048930794
17	10	1991	6.8	9.62	0.6	1.0429057278332636
18	10	1991	5.02	9.83	0.16	1.1611033710360497
19	10	1991	5.28	9.09	1.43	0.9610785688123824
20	10	1991	4.92	6.74	2.55	0.49258949146677383
21	10	1991	4.31	10.61	0.42	1.2868018559982715
22	10	1991	6.57	12.25	0.3	1.0641967777129238
23	10	1991	7.07	11.6	0.84	0.8831194489334578
24	10	1991	8.16	10.73	1.29	0.6072372042115278
25	10	1991	7.21	11.47	1.24	0.8998233724830746
26	10	1991	6.0	12.18	0.4	0.9590910611906966
27	10	1991	3.65	12.54	0.03	1.2399721294074988
28	10	1991	8.29	14.61	0.49	1.034082835051368
29	10	1991	8.37	14.26	0.28	1.0241309660450606
30	10	1991	7.51	11.8	8.79	0.8063549345174459
31	10	1991	6.82	11.76	1.18	0.8141749902937303
1	11	1991	11.12	15.4	4.23	0.7553293350424866
2	11	1991	8.89	14.23	0.85	1.1808498033166308
3	11	1991	2.28	10.95	4.71	1.3517390692371247
4	11	1991	2.15	8.72	6.05	1.2136423246396404
5	11	1991	0.58	7.08	1.41	0.9079745054117243
6	11	1991	0.15	8.15	2.08	0.9835663958612844
7	11	1991	8.58	12.87	1.54	0.639973056121432
8	11	1991	4.0	10.9	1.48	1.1164920084208634
9	11	1991	0.35	7.83	0.07	1.166173504156364
10	11	1991	-0.26	7.79	3.17	1.006739847210254
11	11	1991	-0.4	8.97	4.06	0.9657990322815785
12	11	1991	-0.63	8.87	4.05	0.9906485964814197
13	11	1991	2.08	7.66	0.1	0.987666292571277
14	11	1991	2.05	6.98	0.28	0.9709412493863101
15	11	1991	2.48	9.05	0.19	1.0397100072554681
16	11	1991	1.86	6.03	1.11	0.6075234180438529
17	11	1991	2.21	4.58	1.7	0.490893054823069
18	11	1991	4.4	9.4	2.36	0.7269152075779115
19	11	1991	5.6	8.47	9.47	0.3916872865703367
20	11	1991	-0.02	7.32	0.04	0.9671092998441181
21	11	1991	-0.68	4.75	2.97	0.6805361784598808
22	11	1991	3.44	8.9	0.84	0.6286691308551797
23	11	1991	4.58	7.85	0.15	0.5798940930751062
24	11	1991	2.86	8.58	0.24	0.8179698114099174
25	11	1991	2.31	6.83	2.55	0.48324527164335074
26	11	1991	6.14	9.91	0.72	0.6793940208255351
27	11	1991	5.41	9.3	0.35	0.6504494958282889
28	11	1991	6.38	11.3	0.24	0.8418450908023194
29	11	1991	6.05	10.45	0.18	0.8662063284473208
30	11	1991	4.48	5.86	0.49	0.527982731863652
1	12	1991	4.22	7.24	0.28	0.5153167030827706
2	12	1991	5.14	7.96	0.15	0.44072696371185316
3	12	1991	3.72	7.29	0.2	0.5137055500962744
4	12	1991	3.58	7.58	0.17	0.5151820442946216
5	12	1991	1.34	7.53	0.35	0.6759716093824262
6	12	1991	-0.3	6.8	0.04	0.8605509035213179
7	12	1991	-1.92	3.55	0.14	0.6155364639716148
8	12	1991	-2.18	3.65	0.05	0.7003040761257495
9	12	1991	-1.38	3.12	0.14	0.5666966725945204
10	12	1991	-2.47	3.41	0.0	0.678429861897424
11	12	1991	-3.82	2.16	0.04	0.6096746363818757
12	12	1991	-6.24	-0.2	0.03	0.5701700168690228
13	12	1991	-6.16	2.59	0.15	0.7584030519560213
14	12	1991	-1.3	2.21	0.23	0.4873892675107801
15	12	1991	-0.48	2.75	0.51	0.5108885265408838
16	12	1991	1.51	4.19	0.53	0.43028238375839767
17	12	1991	2.73	8.45	5.91	0.5354776955220811
18	12	1991	2.79	6.02	3.64	0.5367962267949042
19	12	1991	3.73	11.8	3.85	0.8897085711201628
20	12	1991	1.66	3.9	1.09	0.396858325246763
21	12	1991	2.32	11.82	9.63	0.8774905269489484
22	12	1991	8.78	13.29	0.86	0.6137280640288282
23	12	1991	3.36	12.33	0.75	0.8947724537065576
24	12	1991	-0.03	5.76	0.01	0.7138158574366296
25	12	1991	-1.56	3.12	0.1	0.5481495656030407
26	12	1991	2.9	9.66	0.15	0.8811672821302348
27	12	1991	2.47	6.48	0.24	0.577325617076898
28	12	1991	2.49	5.78	0.15	0.4375974171439747
29	12	1991	2.82	6.21	0.29	0.4259134860615272
30	12	1991	2.7	6.18	0.46	0.40405347289540416
31	12	1991	2.01	5.86	0.16	0.4083840878996634
1	1	1992	5.51	10.01	0.14	0.6020480841293927
2	1	1992	7.0	10.05	0.09	0.5355338895339492
3	1	1992	6.73	10.05	0.75	0.6140433997103973
4	1	1992	4.13	9.95	2.12	0.7789259094274549
5	1	1992	4.05	10.61	5.95	0.7808666941540093
6	1	1992	4.44	9.95	0.03	0.870188097298027
7	1	1992	4.35	8.29	0.08	0.6309214364499396
8	1	1992	4.28	11.52	8.05	0.7836510423955201
9	1	1992	3.29	7.5	22.55	0.4203992424991555
10	1	1992	-1.69	6.14	0.06	0.9260782622978199
11	1	1992	-2.42	2.95	0.15	0.7031258028571428
12	1	1992	-1.03	5.41	0.89	0.6880116935689895
13	1	1992	1.13	4.85	0.14	0.5430394946462285
14	1	1992	1.29	6.11	0.42	0.6530791425606961
15	1	1992	-0.45	4.45	0.43	0.6100507265649182
16	1	1992	0.43	5.05	0.26	0.5051412643973446
17	1	1992	1.72	6.77	0.27	0.7892865693099023
18	1	1992	0.29	5.83	0.06	0.847653772266466
19	1	1992	2.3	7.28	1.26	0.553226778993918
20	1	1992	-2.77	5.19	0.19	0.7759204060425715
21	1	1992	-3.43	3.02	0.03	0.8129272534710905
22	1	1992	-3.0	2.99	0.0	0.8186560264579266
23	1	1992	-2.47	2.73	0.02	0.7261625942332922
24	1	1992	-2.94	2.23	0.06	0.6789513440005361
25	1	1992	-4.47	1.8	0.94	0.6774823535144688
26	1	1992	0.63	6.27	0.07	0.9537101779701371
27	1	1992	-0.81	5.79	0.08	0.9188696492202191
28	1	1992	-1.2	5.4	0.18	0.7851084135611894
29	1	1992	-1.21	5.44	0.04	0.9492522072465903
30	1	1992	1.01	4.5	0.29	0.6242565598937531
31	1	1992	0.31	4.55	0.23	0.6786364241954379
1	2	1992	-2.39	2.68	0.19	0.5750098215909417
2	2	1992	-2.49	2.85	0.3	0.5758372052068921
3	2	1992	1.26	7.15	1.1	1.0830399696339337
4	2	1992	1.26	8.5	7.66	0.7798010692797778
5	2	1992	4.25	9.4	0.08	1.0825551480611129
6	2	1992	2.54	9.74	0.27	0.9432657951546441
7	2	1992	1.58	7.03	0.09	0.7216358422524838
8	2	1992	0.96	7.55	0.16	0.9630872299580975
9	2	1992	3.71	9.79	3.21	0.90747273817843
10	2	1992	0.93	7.26	0.42	1.1936735762896602
11	2	1992	3.66	10.37	1.54	1.1067708893632369
12	2	1992	5.12	11.98	1.15	1.0053348667542266
13	2	1992	2.27	8.36	0.1	1.2763594837010679
14	2	1992	1.96	9.0	1.97	1.1297549143656296
15	2	1992	2.69	8.94	0.14	1.1304971092968095
16	2	1992	1.48	4.25	0.81	0.719962062823473
17	2	1992	-3.23	3.94	0.66	1.1100982377193964
18	2	1992	-3.7	4.68	0.0	1.1349977396912823
19	2	1992	-3.82	4.85	0.08	1.0036763097506132
20	2	1992	-2.19	5.75	0.02	1.3564923455469247
21	2	1992	-1.75	8.55	0.12	1.5136259492761832
22	2	1992	-0.42	7.4	0.53	0.8788058626661993
23	2	1992	5.77	11.58	0.27	1.3767879974673145
24	2	1992	0.25	8.03	0.06	1.1609284344836053
25	2	1992	0.49	8.73	0.19	1.1452449394875577
26	2	1992	2.26	12.26	0.11	1.7571227168728447
27	2	1992	5.23	13.32	0.09	1.8484315729417018
28	2	1992	3.1	7.31	1.4	0.9317571801981058
29	2	1992	3.32	13.45	0.15	1.834533017632619
1	3	1992	5.06	12.18	4.38	1.275895973079121
2	3	1992	1.62	8.13	0.04	1.5117720838401363
3	3	1992	4.57	14.36	0.99	1.8733584547186966
4	3	1992	2.15	14.51	0.05	2.48171803392156
5	3	1992	1.98	12.5	0.33	1.4390075055949465
6	3	1992	3.8	13.26	0.15	2.1999818453969597
7	3	1992	4.93	13.08	0.12	1.557700789233332
8	3	1992	1.89	9.87	0.22	1.3883761420497822
9	3	1992	-1.3	11.4	0.01	2.1424314750412394
10	3	1992	2.3	10.8	2.91	1.3560400145525153
11	3	1992	0.69	8.61	0.86	1.5811162403060952
12	3	1992	6.71	11.46	4.06	0.9615715746686085
13	3	1992	2.64	9.58	2.58	1.3153071722576186
14	3	1992	1.38	7.51	0.33	1.411322563496503
15	3	1992	1.32	8.03	2.51	1.2419387036535618
16	3	1992	1.32	12.8	0.41	1.6996723767023896
17	3	1992	3.73	14.55	0.02	2.280002922132357
18	3	1992	5.77	14.01	0.93	1.6095121903426355
19	3	1992	3.39	14.2	0.03	2.323481871950932
20	3	1992	7.93	15.13	0.56	1.594804092162446
21	3	1992	5.8	9.98	1.62	1.5877562909989298
22	3	1992	3.76	9.73	11.25	1.4867411504937227
23	3	1992	3.11	7.46	7.36	1.3704498144391597
24	3	1992	2.5	8.23	2.04	1.6796613733692518
25	3	1992	1.44	8.71	9.56	1.3658077490105414
26	3	1992	3.89	7.29	4.92	1.497174913244801
27	3	1992	2.48	7.03	4.21	1.3178736310962869
28	3	1992	1.08	8.35	0.31	1.672237988011256
29	3	1992	1.58	8.2	5.24	1.3193697365878947
30	3	1992	2.94	7.01	14.81	1.1189596371549018
31	3	1992	0.9	9.33	2.57	1.662693205698769
1	4	1992	0.3	12.23	0.09	2.7353687850381725
2	4	1992	0.08	10.58	0.54	2.173494002180172
3	4	1992	1.63	8.03	0.95	1.5516754797906431
4	4	1992	0.42	8.62	0.29	2.057430851700321
5	4	1992	-0.46	10.98	0.24	2.1352068202080408
6	4	1992	2.3	8.37	1.98	1.3693389909866718
7	4	1992	5.63	11.2	0.82	2.0892346258737513
8	4	1992	3.92	15.1	0.01	3.3690659711371556
9	4	1992	2.02	15.48	0.02	3.6952768020866174
10	4	1992	1.7	15.82	0.0	3.2138461874719972
11	4	1992	3.74	17.22	0.0	3.6024483649163503
12	4	1992	4.0	15.14	1.42	2.075567575271602
13	4	1992	2.98	11.71	1.07	1.973077278828836
14	4	1992	4.59	11.56	5.55	1.602906415787654
15	4	1992	3.22	7.32	8.96	1.672129136905332
16	4	1992	3.18	9.05	0.85	1.9893499251854976
17	4	1992	2.4	11.84	3.97	1.6932712502725944
18	4	1992	8.8	19.36	0.15	2.573871456799682
19	4	1992	5.58	13.72	0.05	2.9383460335891054
20	4	1992	4.73	12.92	0.04	2.170186493632187
21	4	1992	6.44	14.4	0.15	2.3921368751382333
22	4	1992	5.05	15.06	0.07	2.966262363276674
23	4	1992	6.26	15.4	0.27	2.61149337127242
24	4	1992	6.69	14.98	0.62	2.155977241077231
25	4	1992	6.87	14.87	0.15	3.0597514917220874
26	4	1992	7.79	16.73	1.32	2.689117756851263
27	4	1992	5.53	13.84	0.86	2.9423216135017087
28	4	1992	6.16	10.3	8.66	1.666111844070213
29	4	1992	4.07	13.4	0.16	3.0135362540429442
30	4	1992	2.96	11.61	1.74	1.5519862909077529
1	5	1992	5.36	13.33	4.41	2.4884660771484555
2	5	1992	3.03	11.86	0.7	2.625898621689351
3	5	1992	2.19	15.01	0.01	3.771579468216196
4	5	1992	5.8	17.48	0.01	4.286646462752406
5	5	1992	5.53	11.75	1.03	1.7888763130620078
6	5	1992	4.12	20.18	0.02	4.428368109266067
7	5	1992	10.62	21.3	0.11	4.476672064897091
8	5	1992	7.58	12.96	0.23	2.449494865216801
9	5	1992	5.46	10.69	10.85	1.2335193448404769
10	5	1992	3.36	12.21	1.89	2.6693242780525006
11	5	1992	4.04	13.84	0.87	3.040950034668942
12	5	1992	8.24	18.92	1.13	2.67911995431874
13	5	1992	8.47	19.8	0.11	4.698463109731456
14	5	1992	10.33	23.56	0.04	5.479308269366988
15	5	1992	8.51	19.88	1.31	3.70429722521547
