Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
1	1	1991	0.6	9.55	5.37	0.85560820565608
2	1	1991	2.86	9.95	1.31	0.7902184299681803
3	1	1991	1.65	4.71	1.98	0.42157972909587427
4	1	1991	2.14	5.65	1.41	0.4864919753823493
5	1	1991	2.01	6.3	6.05	0.5386731690094073
6	1	1991	-0.97	6.18	1.47	0.7084411098950493
7	1	1991	-1.67	2.83	2.92	0.47431503696117705
8	1	1991	0.15	2.55	15.61	0.336483718892435
9	1	1991	-0.69	2.18	3.89	0.37019840275961624
10	1	1991	1.59	2.83	1.56	0.2924083292903715
11	1	1991	1.62	4.13	1.07	0.3779952239762704
12	1	1991	-2.63	2.3	1.8	0.5568621164253075
13	1	1991	-2.95	2.42	0.04	0.5996898339843502
14	1	1991	-1.53	2.57	0.03	0.49291808327533515
15	1	1991	-1.35	3.12	0.01	0.5837237736547498
16	1	1991	-2.92	1.91	0.07	0.5789236583298858
17	1	1991	-0.27	5.14	2.14	0.5671843361317845
18	1	1991	0.65	4.84	4.13	0.3408246114302483
19	1	1991	1.69	5.21	0.24	0.5947937578322806
20	1	1991	3.9	8.61	0.64	0.6443350067285417
21	1	1991	1.04	4.83	0.13	0.6427859173623809
22	1	1991	-1.25	3.71	0.03	0.6509689798564116
23	1	1991	-1.35	4.01	1.36	0.48455363578089505
24	1	1991	-2.06	4.7	0.83	0.7406464622949782
25	1	1991	-3.32	1.87	0.04	0.5280598068559756
26	1	1991	-2.06	3.52	0.09	0.6866524263829914
27	1	1991	-2.68	1.23	0.05	0.4880651184288646
28	1	1991	-2.74	2.48	0.11	0.44701682210486243
29	1	1991	-1.4	1.33	0.12	0.24131699228795617
30	1	1991	-1.69	0.79	0.52	0.3591897597577037
31	1	1991	-0.73	2.93	0.57	0.43894865442281195
1	2	1991	-2.86	2.49	2.44	0.5590961414007897
2	2	1991	-2.35	2.1	0.76	0.5558057218273109
3	2	1991	-2.82	1.92	0.15	0.39783460788834596
4	2	1991	-2.63	0.71	0.1	0.4022551783132836
5	2	1991	-2.91	2.04	0.56	0.4584830867880737
6	2	1991	-2.54	1.25	0.59	0.47139804241166305
7	2	1991	-1.0	0.76	2.86	0.3800431227077009
8	2	1991	-0.45	1.03	4.93	0.24369563585757564
9	2	1991	-1.7	-0.27	3.3	0.31463628014355244
10	2	1991	-1.27	1.1	3.42	0.4047957200978203
11	2	1991	-2.77	1.11	0.59	0.5477504597061327
12	2	1991	-2.92	1.59	0.66	0.5970444225450047
13	2	1991	-3.92	2.48	0.29	0.8413138676243753
14	2	1991	-5.01	2.94	3.41	1.0107278846518133
15	2	1991	-0.1	3.62	6.02	0.6972796799735583
16	2	1991	-0.43	3.85	0.27	0.7794623886140746
17	2	1991	-1.3	3.02	0.24	0.4956385415877075
18	2	1991	-2.16	3.22	0.04	0.8242799355270164
19	2	1991	-1.38	4.2	0.84	0.8657240444943282
20	2	1991	1.86	4.89	1.19	0.5028014984777606
21	2	1991	1.21	4.59	8.84	0.6731402854724083
22	2	1991	1.01	7.58	8.76	1.2148260188074262
23	2	1991	7.27	10.43	4.56	0.7870544239973337
24	2	1991	3.3	9.2	1.02	1.4544103306457288
25	2	1991	0.17	8.66	0.08	1.6144089261603365
26	2	1991	2.87	8.58	0.87	0.876280521460556
27	2	1991	0.67	6.08	9.29	0.6226194196594683
28	2	1991	-0.52	3.91	6.74	0.5082550124471534
1	3	1991	-1.66	4.48	0.21	1.0138155501614121
2	3	1991	-2.04	3.51	1.4	0.8636346330421973
3	3	1991	-0.72	5.2	1.72	1.067387618964513
4	3	1991	-1.05	5.48	16.88	0.6387331524307086
5	3	1991	3.49	10.46	0.51	1.6317687304324764
6	3	1991	3.67	6.61	1.84	0.6932296846923249
7	3	1991	4.36	5.34	4.3	0.3827479772734953
8	3	1991	3.85	9.15	4.79	0.7908840232620193
9	3	1991	3.87	7.99	2.24	0.9732098241402344
10	3	1991	5.8	10.86	0.78	1.2144337737433624
11	3	1991	3.94	11.56	0.09	1.7863291917149136
12	3	1991	5.21	11.73	0.37	1.3807798061569256
13	3	1991	7.58	14.65	1.55	1.63709165938356
14	3	1991	4.33	10.77	2.56	1.5003156447875952
15	3	1991	4.29	9.14	2.14	1.1056740093332853
16	3	1991	6.58	12.76	7.82	1.8484584488290823
17	3	1991	3.98	10.23	2.56	1.70754994382379
18	3	1991	3.71	9.45	7.18	1.2358489172224365
19	3	1991	5.3	12.15	3.3	1.5178568025647208
20	3	1991	5.19	9.51	15.35	1.1580542816246657
21	3	1991	2.81	8.26	1.43	1.9463581251132664
22	3	1991	1.15	5.4	1.13	1.6666564162642061
23	3	1991	1.5	7.74	1.3	1.2237773810258845
24	3	1991	1.46	9.23	0.05	1.7989447836308878
25	3	1991	2.1	8.41	0.11	1.6754838962044198
26	3	1991	1.7	8.26	0.03	1.0609722877702819
27	3	1991	1.09	9.97	0.03	1.6803045820239264
28	3	1991	1.15	8.9	0.07	1.972301477762767
29	3	1991	1.72	10.98	0.06	1.9664874493751352
30	3	1991	3.27	9.54	2.24	1.3787537836685941
31	3	1991	6.85	10.47	3.12	1.3878062227993058
1	4	1991	6.74	10.46	3.5	0.6043889080599856
2	4	1991	2.84	10.4	2.35	1.4633798055742622
3	4	1991	2.12	7.77	0.61	1.912156996346738
4	4	1991	3.15	7.68	6.73	0.6527595694126473
5	4	1991	3.23	9.51	2.74	1.7614878625335482
6	4	1991	2.49	6.39	3.94	1.2844832744504715
7	4	1991	4.47	8.55	1.59	1.856497713130551
8	4	1991	3.09	9.67	0.54	2.2190772399263654
9	4	1991	3.49	11.39	0.52	1.950388690468671
10	4	1991	6.7	11.27	0.58	0.7774045869606647
11	4	1991	6.79	15.3	1.01	2.350340269416143
12	4	1991	6.83	14.87	1.11	2.5708044855944703
13	4	1991	2.17	8.48	0.73	1.6880071028424233
14	4	1991	1.82	9.35	0.01	2.6303413702449774
15	4	1991	1.9	12.04	0.03	3.2415613042185023
16	4	1991	1.76	7.09	0.15	1.12683065463091
17	4	1991	1.75	5.6	0.4	1.2781279848467972
18	4	1991	2.31	8.12	2.56	2.0458327855010623
19	4	1991	1.44	4.97	1.54	1.8119588273416518
20	4	1991	-0.0	5.69	0.81	2.095118374984682
21	4	1991	1.2	10.0	3.91	2.4903232520351795
22	4	1991	0.72	7.92	0.22	2.2862768163417617
23	4	1991	0.01	11.08	0.95	2.9969608739655067
24	4	1991	2.99	11.01	0.4	2.1524850338218986
25	4	1991	1.35	11.31	0.02	3.300761916741366
26	4	1991	0.9	10.85	0.01	3.41069425384192
27	4	1991	0.83	9.94	0.04	3.164806068734608
28	4	1991	0.69	10.18	0.01	2.994726307259897
29	4	1991	2.05	9.7	1.55	2.687096260525438
30	4	1991	3.97	8.82	0.49	2.9306227840131003
1	5	1991	4.26	10.31	0.11	2.630004840949817
2	5	1991	3.5	10.3	0.17	3.165991972267388
3	5	1991	2.78	10.33	5.0	1.848072446814107
4	5	1991	4.72	9.36	1.17	2.103907890419989
5	5	1991	3.46	9.89	0.11	2.1849740214575952
6	5	1991	3.1	11.53	2.51	3.172826273366435
7	5	1991	3.42	9.97	0.41	3.323127192526031
8	5	1991	3.09	12.27	0.04	3.5547423419888395
9	5	1991	2.38	14.44	0.01	4.266008340753045
10	5	1991	5.95	13.08	0.12	2.7568742401728605
11	5	1991	6.69	13.3	0.69	2.890286980442145
12	5	1991	4.98	13.01	0.64	2.655848802521901
13	5	1991	5.5	12.8	1.52	1.7400256308019917
14	5	1991	4.66	11.98	0.08	3.6920147945806665
15	5	1991	5.57	12.62	2.41	2.274016092475371
16	5	1991	6.47	10.81	2.78	2.1732193076952466
17	5	1991	7.51	11.59	1.43	2.5214140092940474
18	5	1991	6.85	13.92	0.35	2.711567369965077
19	5	1991	8.76	14.19	0.12	2.5742061757974883
20	5	1991	10.22	17.47	0.32	3.716043363852479
21	5	1991	7.69	16.98	0.09	3.364662851297575
22	5	1991	6.55	13.4	0.08	4.012533454212095
23	5	1991	6.12	13.01	0.25	3.8827572206057073
24	5	1991	9.14	16.65	0.38	3.5251841119802907
25	5	1991	9.7	15.16	0.8	1.8652553081087113
26	5	1991	9.93	16.34	0.65	3.2562463685112366
27	5	1991	8.66	13.97	1.3	2.7827472082631814
28	5	1991	5.34	12.35	0.01	2.20714687798604
29	5	1991	5.17	12.17	0.66	1.8269167919693519
30	5	1991	7.26	14.87	0.32	2.5673664620945686
31	5	1991	6.32	12.09	0.34	2.361806467617117
1	6	1991	5.66	11.16	0.02	3.2537551346681366
2	6	1991	4.91	9.96	10.49	0.8947615390142327
3	6	1991	4.28	8.56	1.21	3.523719123382938
4	6	1991	3.33	9.96	1.01	3.804184986161165
5	6	1991	3.81	14.14	0.12	4.531189969985212
6	6	1991	6.29	11.76	1.22	2.1300645497497976
7	6	1991	5.52	12.27	0.48	3.7898264202858183
8	6	1991	4.87	14.15	2.58	3.7130765480142016
9	6	1991	9.28	13.72	8.28	3.2366740159130147
10	6	1991	7.8	15.26	2.49	2.7771744878458446
11	6	1991	5.65	12.81	2.57	2.5471880700046503
12	6	1991	9.64	14.24	2.65	3.4898093743898952
13	6	1991	8.51	12.9	2.67	1.7993648236049908
14	6	1991	8.26	14.87	1.9	3.583060741722682
15	6	1991	6.73	11.69	2.61	2.7498810192586083
16	6	1991	6.23	14.41	2.39	3.285138016621932
17	6	1991	7.31	13.02	2.23	3.9178396254643255
18	6	1991	6.96	12.76	5.34	2.7433320513623403
19	6	1991	6.75	13.27	2.56	3.2194176740817335
20	6	1991	6.29	15.2	0.06	4.780550533209881
21	6	1991	7.99	15.71	2.97	1.3871964615974592
22	6	1991	9.15	15.37	2.88	3.536453137776329
23	6	1991	9.05	16.47	1.38	3.750818764622106
24	6	1991	7.73	17.62	1.0	3.9186666470957805
25	6	1991	11.13	16.83	4.33	2.0590522286099966
26	6	1991	9.25	15.73	0.67	3.9080506183060235
27	6	1991	7.94	14.98	0.91	3.0420621131148975
28	6	1991	7.85	14.68	0.62	3.4777268286103187
29	6	1991	7.61	15.59	6.32	4.217085903522018
30	6	1991	11.25	17.63	1.78	3.469118263702221
1	7	1991	10.17	18.14	1.78	4.350414775156601
2	7	1991	10.34	16.81	2.56	2.0563170056342117
3	7	1991	11.55	18.3	3.95	2.387881010080607
4	7	1991	10.3	20.91	0.24	5.479169400781792
5	7	1991	12.12	19.01	0.2	4.8149461449972595
6	7	1991	13.64	20.85	0.38	4.691411406630606
7	7	1991	14.8	23.06	3.93	3.100703046054977
8	7	1991	13.14	20.03	3.11	4.321767946642208
9	7	1991	12.55	17.98	1.73	3.84041810660074
10	7	1991	12.08	20.7	0.03	4.338103901546312
11	7	1991	10.98	22.59	1.23	4.5397159711993895
12	7	1991	10.36	17.33	1.69	3.5815194421702934
13	7	1991	11.82	18.38	0.45	3.389276322644264
14	7	1991	10.46	18.29	0.65	4.03679583751102
15	7	1991	11.8	18.26	3.25	2.5906564428226186
16	7	1991	10.98	17.38	2.19	3.798517230189521
17	7	1991	9.79	16.95	0.3	4.184622065561264
18	7	1991	10.83	18.11	4.21	1.9087436537134785
19	7	1991	11.63	18.83	3.24	3.7174449522097497
20	7	1991	11.4	18.05	2.29	3.215203439644547
21	7	1991	10.6	19.07	0.36	4.8177359394909365
22	7	1991	13.25	19.55	1.03	3.2831981522938287
23	7	1991	12.13	19.91	2.35	1.997811835384486
24	7	1991	10.55	17.15	5.67	2.640559064515765
25	7	1991	11.25	18.06	3.18	3.0486672727415676
26	7	1991	10.15	21.39	0.05	4.711276581108595
27	7	1991	11.88	21.17	0.07	4.392036403516683
28	7	1991	12.8	21.31	0.17	4.703500494287715
29	7	1991	12.58	21.53	0.14	5.158957128338146
30	7	1991	14.33	20.69	0.38	4.266412306808881
31	7	1991	13.9	20.25	1.88	3.5062243394264563
1	8	1991	12.06	21.35	0.14	4.946993702032167
2	8	1991	13.07	19.73	0.69	4.1173850460203205
3	8	1991	11.38	20.73	0.17	4.560690592504758
4	8	1991	11.89	20.3	0.18	3.292778623003605
5	8	1991	13.43	19.4	3.84	2.2879085458715123
6	8	1991	11.44	19.62	9.36	1.6756207608549063
7	8	1991	9.47	18.37	1.55	3.753276776755738
8	8	1991	10.37	18.76	0.38	4.3166639672701965
9	8	1991	12.68	20.8	4.57	3.1141377892487565
10	8	1991	14.61	21.17	7.6	2.0609881090711895
11	8	1991	11.01	17.45	0.33	3.222947828496788
12	8	1991	10.3	15.63	0.32	2.885379332527256
13	8	1991	10.06	18.37	0.09	3.8880872567633977
14	8	1991	10.44	18.13	0.09	3.1031018918663413
15	8	1991	11.23	19.12	0.43	3.0933784263673445
16	8	1991	12.08	16.4	2.31	2.878350647783668
17	8	1991	10.98	16.83	2.17	2.6833016237294145
18	8	1991	8.88	16.95	0.1	3.531052452532603
19	8	1991	9.47	18.5	0.86	2.498890543318304
20	8	1991	8.8	18.51	0.13	3.79888354026257
21	8	1991	9.59	20.44	0.13	4.498193406543907
22	8	1991	13.85	21.9	2.74	2.874834589871555
23	8	1991	10.45	16.18	4.19	3.068866151533328
24	8	1991	10.74	18.76	0.36	3.3573741615988775
25	8	1991	10.87	18.94	0.15	2.6925329629992296
26	8	1991	10.6	21.01	0.06	4.172835808923954
27	8	1991	12.48	16.48	1.92	1.0340399626363757
28	8	1991	12.39	19.1	2.24	2.106209276995604
29	8	1991	12.44	22.18	0.03	3.8806816533263815
30	8	1991	12.48	21.8	0.02	3.1406653878772395
31	8	1991	10.47	19.39	0.04	2.9093588790779865
1	9	1991	9.44	20.64	0.21	3.4767634039367357
2	9	1991	10.26	20.64	0.27	2.8536795571500266
3	9	1991	9.87	19.9	0.19	2.136751599280977
4	9	1991	10.2	19.66	0.09	2.1399450300823424
5	9	1991	9.36	18.63	0.57	2.389230760682114
6	9	1991	6.83	15.69	0.0	3.026222243476224
7	9	1991	7.06	18.98	0.04	3.7309279186338324
8	9	1991	9.15	17.53	0.16	2.2384669254422316
9	9	1991	7.37	19.29	0.06	3.4685740195835795
10	9	1991	10.11	18.99	1.24	2.7551343851748493
11	9	1991	6.71	13.4	0.41	2.601047913218575
12	9	1991	6.31	15.57	0.05	3.187692696611208
13	9	1991	9.69	19.15	0.33	2.389592266684613
14	9	1991	10.01	19.06	4.51	1.906809669066456
15	9	1991	9.78	17.05	0.15	2.6764118380573683
16	9	1991	10.52	19.26	5.37	2.436048137616714
17	9	1991	11.2	16.69	0.2	2.869072712376481
18	9	1991	9.13	15.44	0.43	2.4012887315167233
19	9	1991	8.0	14.81	0.38	2.1106401340877343
20	9	1991	8.45	16.18	0.02	2.44534322206328
21	9	1991	7.81	16.19	6.78	2.034661305889402
22	9	1991	8.34	12.94	1.28	2.389410726491274
23	9	1991	7.71	15.99	2.84	1.4584819552532768
24	9	1991	8.92	15.63	1.6	2.5570014542514365
25	9	1991	6.13	13.21	0.75	2.1703905948883837
26	9	1991	5.07	13.35	1.42	2.1326998068869645
27	9	1991	5.55	10.59	2.98	1.741485063048156
28	9	1991	7.55	12.01	3.79	1.0703088602355337
29	9	1991	5.98	10.91	0.76	1.0778993078390369
30	9	1991	3.73	10.99	0.53	1.9727114598773245
1	10	1991	7.72	11.89	1.25	1.8504660487716382
2	10	1991	6.08	13.12	1.24	1.703443397082701
3	10	1991	7.28	14.22	1.53	2.2278063137536384
4	10	1991	6.44	13.57	1.36	1.873874282781429
5	10	1991	6.01	11.24	7.81	1.501804700010617
6	10	1991	4.34	11.23	0.2	1.8483135599435445
7	10	1991	8.75	12.37	7.87	0.6389535567700106
8	10	1991	8.37	13.37	6.6	0.9622539213565684
9	10	1991	9.69	12.98	1.49	0.7151693225273925
10	10	1991	8.84	13.95	0.81	1.2619780517937216
11	10	1991	9.55	15.51	0.33	1.4259349199874927
12	10	1991	10.52	15.6	1.03	1.091321619833344
13	10	1991	9.44	13.02	2.29	0.6268441047880613
14	10	1991	7.8	10.28	1.63	0.4876658596165141
15	10	1991	6.55	11.81	0.33	1.026425731979018
16	10	1991	6.76	12.67	4.72	1.1409515780119284
17	10	1991	4.74	8.26	2.19	0.8240765345229499
18	10	1991	3.51	7.25	0.94	0.8888278226929105
19	10	1991	3.49	6.37	1.57	0.7816063415782988
20	10	1991	1.9	8.15	0.61	0.9833503506864238
21	10	1991	2.78	10.17	0.27	1.2555091378303573
22	10	1991	4.28	10.11	0.08	1.01624229499809
23	10	1991	4.05	9.3	0.15	0.8766864698276338
24	10	1991	4.4	8.92	0.98	0.9905726701486959
25	10	1991	6.45	9.51	1.8	0.7306160959657539
26	10	1991	6.26	10.08	0.97	0.5424789988094574
27	10	1991	5.33	9.88	0.31	0.9452431521442086
28	10	1991	6.53	10.76	0.86	0.6800333439446247
29	10	1991	8.77	11.3	3.14	0.6485714781114578
30	10	1991	5.29	9.66	10.34	0.5975603969784484
31	10	1991	5.22	10.11	16.33	0.551780956653956
1	11	1991	6.23	12.32	4.46	1.0232654225078237
2	11	1991	7.01	10.21	4.83	0.7289828430498073
3	11	1991	2.04	7.2	5.95	0.7079037963727748
4	11	1991	2.08	8.25	11.13	0.7741291513110384
5	11	1991	0.61	4.68	0.38	0.6464864056518187
6	11	1991	0.52	10.61	4.12	0.8774782397403069
7	11	1991	7.02	11.27	3.88	0.6033562956427774
8	11	1991	3.44	6.91	1.29	0.7876887620060047
9	11	1991	-0.04	4.9	0.07	0.6848613515749444
10	11	1991	0.42	9.31	4.56	0.6959694312226757
11	11	1991	3.53	6.47	0.17	0.6033351581876651
12	11	1991	1.77	5.67	5.15	0.3477679254640119
13	11	1991	-0.49	4.43	3.49	0.6627025040327905
14	11	1991	-0.81	5.94	2.14	0.8004549423379739
15	11	1991	1.94	7.2	0.32	0.787959746003095
16	11	1991	0.58	4.3	0.11	0.48815702125349547
17	11	1991	-0.75	3.05	2.71	0.5576586888626888
18	11	1991	1.19	5.49	11.21	0.49864553572717657
19	11	1991	3.13	6.62	1.57	0.5389027438314842
20	11	1991	-1.17	4.78	0.88	0.6261972578044612
21	11	1991	0.55	7.77	7.32	0.6381649901706558
22	11	1991	7.43	9.11	0.08	0.3248594150620921
23	11	1991	6.48	8.61	0.09	0.5006904589446743
24	11	1991	3.96	8.46	0.15	0.6287644426074742
25	11	1991	2.65	8.21	1.84	0.6598127939034486
26	11	1991	6.69	9.69	0.6	0.5052731983014394
27	11	1991	4.12	9.62	0.53	0.6851940471222837
28	11	1991	3.98	10.12	1.68	0.6875708067211431
29	11	1991	3.75	8.15	0.95	0.508603885983967
30	11	1991	5.45	7.08	0.33	0.4421624896720645
1	12	1991	5.61	9.05	0.48	0.44886222200568426
2	12	1991	3.95	6.25	0.29	0.42030866310332177
3	12	1991	0.08	5.26	0.04	0.580128578607035
4	12	1991	0.02	4.54	0.15	0.5262078002254562
5	12	1991	3.33	5.76	0.41	0.31956398174857503
6	12	1991	-1.31	4.99	0.01	0.5705225406967394
7	12	1991	-1.39	2.06	0.03	0.3563697992288617
8	12	1991	-0.6	2.8	0.02	0.4456043232836062
9	12	1991	-1.16	2.14	0.0	0.41463848859830765
10	12	1991	-1.61	2.18	0.01	0.44751427325148263
11	12	1991	-4.13	-0.61	0.0	0.3678256767365626
12	12	1991	-3.95	4.34	0.12	0.6231548471832842
13	12	1991	3.39	5.3	0.07	0.33452666421630894
14	12	1991	-0.67	5.98	0.03	0.6911422948659977
15	12	1991	-0.37	3.58	0.19	0.44800562016402695
16	12	1991	1.74	3.34	0.4	0.30974125124948615
17	12	1991	2.51	8.33	4.33	0.5838870434599619
18	12	1991	3.73	5.0	4.39	0.3148959562300555
19	12	1991	1.74	10.12	4.04	0.8816113867670808
20	12	1991	1.0	2.58	2.42	0.30790821802273716
21	12	1991	1.16	9.74	16.91	0.7832492185121249
22	12	1991	9.02	11.22	3.64	0.44977838075144483
23	12	1991	2.06	10.9	6.21	0.90186149886338
24	12	1991	-1.73	3.8	0.02	0.5429712539361248
25	12	1991	-1.4	8.06	0.79	0.8033209399540806
26	12	1991	4.23	8.73	0.17	0.6008553460784755
27	12	1991	2.9	5.4	0.05	0.32451550250140576
28	12	1991	5.25	7.2	0.28	0.4181661786881471
29	12	1991	4.89	7.22	0.35	0.3760032924551231
30	12	1991	3.5	6.23	0.47	0.45997658246234285
31	12	1991	2.86	7.56	0.73	0.560658613812503
1	1	1992	5.86	9.68	1.22	0.4703588824327397
2	1	1992	6.99	9.63	0.65	0.4085788949213911
3	1	1992	4.33	9.63	2.11	0.5396210169617822
4	1	1992	2.52	4.8	0.49	0.4223576936779838
5	1	1992	1.97	4.98	5.65	0.39714010808043687
6	1	1992	5.41	9.27	0.52	0.5190294826419242
7	1	1992	5.28	9.66	0.82	0.49729322876441917
8	1	1992	4.44	8.96	8.75	0.5220581465405021
9	1	1992	1.31	4.65	0.38	0.4195693763210282
10	1	1992	-1.53	2.34	0.02	0.4037226291765351
11	1	1992	1.3	5.96	0.06	0.5808092449604074
12	1	1992	3.02	6.92	0.27	0.48054543532254723
13	1	1992	2.21	5.62	0.05	0.4942306344208631
14	1	1992	3.07	4.83	0.22	0.4258422432619178
15	1	1992	0.81	3.33	0.29	0.389521008777918
16	1	1992	1.86	6.52	0.15	0.6679439612877691
17	1	1992	1.5	4.18	0.1	0.401469176179314
18	1	1992	1.23	5.41	0.16	0.5176909561252405
19	1	1992	4.83	7.77	1.59	0.496877019252969
20	1	1992	-1.13	5.89	0.14	0.7409071985128843
21	1	1992	-3.17	2.25	0.07	0.5720789581003847
22	1	1992	-3.33	1.51	0.0	0.6243768343280747
23	1	1992	-3.59	1.25	0.01	0.4979119378715642
24	1	1992	-4.46	-0.2	0.04	0.4244222448266718
25	1	1992	-1.68	4.92	2.22	0.6960078571843156
26	1	1992	-0.7	3.75	0.03	0.5617335743717884
27	1	1992	-1.93	2.88	0.2	0.5976443102998622
28	1	1992	-1.92	2.65	0.29	0.6512141037212561
29	1	1992	-0.27	3.78	0.03	0.5962783278352171
30	1	1992	-2.21	2.99	0.11	0.4861965808844966
31	1	1992	-4.31	3.21	0.05	0.817801730789065
1	2	1992	1.05	3.76	0.16	0.3665879417340256
2	2	1992	2.99	6.7	1.58	0.37965928831082596
3	2	1992	1.75	5.55	4.67	0.7997071666437563
4	2	1992	1.35	8.08	5.36	0.8735481600756704
5	2	1992	5.63	8.48	0.07	0.7725990932692791
6	2	1992	4.44	8.23	0.08	0.8250551386746143
7	2	1992	4.34	6.83	0.07	0.6547335780787047
8	2	1992	2.62	5.73	0.08	0.6789098009301823
9	2	1992	2.14	6.76	2.04	0.8020956301563207
10	2	1992	1.71	5.03	0.73	0.8101221875189901
11	2	1992	0.9	6.79	0.09	1.0906005783989963
12	2	1992	2.73	9.47	2.26	0.6361133685733165
13	2	1992	2.87	6.11	0.6	0.8257650083329641
14	2	1992	2.78	7.54	3.13	0.799712130000909
15	2	1992	2.33	6.98	0.57	1.0258974226636268
16	2	1992	0.29	3.98	1.11	0.7334109811263501
17	2	1992	-0.99	3.31	1.62	0.8534250615698747
18	2	1992	-0.56	2.87	6.02	0.5359067498831627
19	2	1992	-0.35	4.65	0.11	1.0229979540180976
20	2	1992	0.69	6.76	0.39	0.9448404576649028
21	2	1992	2.94	7.11	0.28	0.8579578205492392
22	2	1992	5.91	9.43	3.38	0.645020758948009
23	2	1992	4.17	9.15	1.42	1.424775984356374
24	2	1992	4.4	8.88	0.59	0.9985386238379574
25	2	1992	0.73	8.92	0.11	1.194925638075044
26	2	1992	0.44	9.46	0.39	1.577061204747175
27	2	1992	3.06	10.47	3.91	0.8758957140430788
28	2	1992	-0.85	6.52	0.01	1.4902009249760564
29	2	1992	0.56	7.46	0.98	1.3326512256541165
1	3	1992	2.7	8.07	4.12	0.9062573039587933
2	3	1992	2.05	5.92	1.35	1.0205270789241605
3	3	1992	5.53	10.01	1.14	1.6365787334652173
4	3	1992	5.41	11.07	0.13	1.6758782702111301
5	3	1992	3.01	8.8	1.14	0.9074230712033602
6	3	1992	4.5	9.57	0.73	1.4909030170696944
7	3	1992	3.16	10.54	1.78	1.4511212528641224
8	3	1992	0.3	8.31	0.02	1.7904941978455988
9	3	1992	0.67	6.6	2.92	0.8655679401208827
10	3	1992	2.58	7.4	3.18	1.11672345484296
11	3	1992	2.26	7.86	2.84	1.7390025902716117
12	3	1992	3.26	8.15	2.91	1.206891575943091
13	3	1992	-0.44	4.29	1.81	1.2507867357060358
14	3	1992	-1.33	4.62	0.54	1.3385980915190623
15	3	1992	-0.45	4.86	0.75	1.3505333479823833
16	3	1992	1.89	11.23	0.24	1.739586344712629
17	3	1992	4.87	11.46	0.08	1.781455762392257
18	3	1992	4.28	9.16	2.7	1.0072080311172753
19	3	1992	4.36	9.44	1.1	1.161463426829585
20	3	1992	8.23	12.68	0.8	1.7388295249659511
21	3	1992	3.96	8.33	5.56	1.52631697895147
22	3	1992	2.12	7.85	3.95	1.95151396647141
23	3	1992	2.22	7.64	1.19	1.5409577545282076
24	3	1992	3.51	7.69	0.95	1.3750649569359168
25	3	1992	1.93	7.57	2.93	1.0842853538670554
26	3	1992	2.43	6.76	1.51	1.5958547588826475
27	3	1992	1.05	5.35	1.28	1.0021514375986968
28	3	1992	0.46	7.87	1.78	1.7062280537559689
29	3	1992	4.22	6.96	4.68	0.67262578396869
30	3	1992	3.59	8.02	6.6	1.6760942894710817
31	3	1992	2.9	6.33	23.16	0.45401984388839434
1	4	1992	0.46	5.04	41.61	0.5350664361009172
2	4	1992	0.48	3.97	7.85	0.8872718595913631
3	4	1992	1.0	5.46	0.98	1.3504535328886256
4	4	1992	-0.13	6.65	0.3	2.105255096575393
5	4	1992	3.17	7.25	0.9	1.7386808279171595
6	4	1992	3.33	7.55	2.22	1.6542009533500959
7	4	1992	3.57	10.1	0.79	1.6980809998757906
8	4	1992	3.72	13.35	0.27	2.9749086814213146
9	4	1992	3.76	14.52	0.01	2.89440197635303
10	4	1992	6.81	12.87	0.03	2.372305853783339
11	4	1992	6.0	13.71	0.07	2.4705237359696093
12	4	1992	2.57	10.08	1.18	2.218810092349411
13	4	1992	2.16	8.48	1.34	2.346229095426855
14	4	1992	2.06	7.3	15.5	1.0384394036828286
15	4	1992	2.13	6.11	1.12	2.060227945011973
16	4	1992	1.07	7.62	1.29	2.122102549986575
17	4	1992	4.86	11.98	4.09	1.300033164845908
18	4	1992	4.25	13.01	0.47	2.8524087529366486
19	4	1992	3.13	11.48	0.03	3.210228980068217
20	4	1992	4.73	11.4	0.8	1.7764805179999172
21	4	1992	6.78	12.22	1.6	2.4746776327933966
22	4	1992	5.98	10.31	3.38	1.8327549822307339
23	4	1992	6.18	11.08	2.11	1.3824374481296144
24	4	1992	4.92	10.56	2.28	1.359699858875925
25	4	1992	3.45	11.54	0.26	3.4358525340648822
26	4	1992	5.91	11.16	3.33	2.7722387755681597
27	4	1992	5.82	10.48	1.78	2.616847625972104
28	4	1992	3.76	10.62	1.13	3.145122105291107
29	4	1992	3.18	8.98	0.64	2.4177523198609974
30	4	1992	4.1	11.94	9.28	1.3975151585517684
1	5	1992	4.06	10.74	0.72	3.3267805641085246
2	5	1992	3.76	11.05	0.63	3.1917850911395953
3	5	1992	2.06	12.11	0.1	2.803499600480639
4	5	1992	6.3	11.54	1.94	2.01266424981127
5	5	1992	4.43	13.28	0.97	3.5755439091006807
6	5	1992	7.88	15.18	0.68	2.173634170318988
7	5	1992	5.29	13.45	0.63	2.8299783478259446
8	5	1992	3.59	8.16	1.55	2.677340704837331
9	5	1992	2.98	6.45	3.9	2.4825874517763413
10	5	1992	1.98	8.69	0.72	2.822254152109992
11	5	1992	2.62	10.46	3.5	3.0491124306965514
12	5	1992	8.77	14.02	1.57	3.2389110778201924
13	5	1992	9.89	18.62	0.03	4.224104879937683
14	5	1992	9.07	21.34	0.09	5.344540684440477
